anime_id,title,type,source,episodes,aired,duration,rating,score,scored_by,rank,popularity,members,producer,licensor,studio,genre,opening_theme,ending_theme
6202,Daisetsusan no Yuusha Kibaou,Special,Unknown,1,"{'from': '1978-09-23', 'to': '1978-09-23'}",1 hr. 10 min.,PG-13 - Teens 13 or older,7.15,124,2992.0,9790,431,,,Nippon Animation,"Adventure, Drama",[],"['""Ai wa Haruka ni (愛は遥かに)"" by Kyoko Ishige']"
22507,Initial D Final Stage,TV,Manga,4,"{'from': '2014-05-16', 'to': '2014-06-22'}",27 min. per ep.,PG-13 - Teens 13 or older,8.31,20660,229.0,1789,39616,Avex Entertainment,,SynergySP,"Cars, Seinen, Sports","['""Outsoar The Rainbow"" by m.o.v.e']","['#1: ""Gamble Rumble"" by m.o.v.e (eps 1-3)', '#2: ""Rage your dream"" by m.o.v.e (ep 4)']"
10735,Planetes Picture Drama,Special,Unknown,9,"{'from': '2009-09-25', 'to': '2009-09-25'}",3 min. per ep.,PG-13 - Teens 13 or older,5.72,444,7951.0,7497,1470,Bandai Visual,,Sunrise,"Comedy, Sci-Fi, Space",[],[]
2316,Akakichi no Eleven,TV,Unknown,52,"{'from': '1970-04-13', 'to': '1971-04-05'}",25 min. per ep.,PG-13 - Teens 13 or older,6.81,301,4258.0,7912,1204,"TV Tokyo, DOGA Productions",,,Sports,[],[]
2306,Mobile Suit SD Gundam&#039;s Counterattack,OVA,Original,2,"{'from': '1989-07-15', 'to': '1989-07-15'}",12 min. per ep.,PG-13 - Teens 13 or older,6.55,834,5417.0,6556,2304,,,Sunrise,"Comedy, Parody, Mecha",[],[]
11077,Hellsing: The Dawn,Special,Manga,3,"{'from': '2011-07-27', 'to': '2012-12-26'}",10 min. per ep.,R - 17+ (violence & profanity),7.32,23986,2339.0,1470,53371,,Funimation,Graphinica,"Action, Horror, Supernatural, Vampire, Seinen",[],[]
2751,Miyori no Mori,Special,Manga,1,"{'from': '2007-08-25', 'to': '2007-08-25'}",1 hr. 47 min.,G - All Ages,7.02,2750,3503.0,4028,8026,"Fuji TV, Atelier Musa",,Nippon Animation,"Slice of Life, Fantasy, Drama",[],"['""Miyori no Mori (ミヨリの森)"" by Chitose Hajime']"
6468,Tensai Bakabon,TV,Unknown,40,"{'from': '1971-09-25', 'to': '1972-06-24'}",30 min. per ep.,G - All Ages,6.49,105,5656.0,9685,457,"Tokyo Movie Shinsha, Yomiuri Telecasting, Imagica",,,"Slice of Life, Comedy","['""Tensai Bakabon (天才バカボン)"" by Idol Four (アイドルフォー)']","['""Tensai Bakabon (天才バカボン)"" by Idol Four (アイドルフォー)']"
29491,Kappa no Suribachi,Movie,Unknown,1,"{'from': '2012-03-17', 'to': '2012-03-17'}",20 min.,PG - Children,5.0,7,10771.0,13501,76,,,,"Kids, Fantasy",[],[]
1785,Little Monica Monogatari,OVA,Unknown,2,"{'from': '2002-04-05', 'to': '2002-07-05'}",31 min. per ep.,Rx - Hentai,6.54,3187,,4335,6678,"Digital Works, Y.O.U.C",Critical Mass Video,,Hentai,[],"['""Present"" by HIKO']"
11829,Manga Mitokoumon,TV,Unknown,46,"{'from': '1981-09-03', 'to': '1981-07-15'}",24 min. per ep.,PG-13 - Teens 13 or older,6.69,71,4807.0,10668,268,Knack Animation,,,Historical,[],[]
28483,Ijime wa Zettai Warui!,OVA,Unknown,1,"{'from': None, 'to': None}",15 min.,PG - Children,5.6,5,10551.0,13619,70,,,,"Slice of Life, School, Drama",[],[]
36714,Hashire! Osomatsu-san,Special,Other,3,"{'from': '2018-10-11', 'to': '2018-12-11'}",30 sec. per ep.,PG-13 - Teens 13 or older,6.15,116,6934.0,8540,869,,,,"Comedy, Parody",[],[]
33184,Battle Girl High School,TV,Game,12,"{'from': '2017-07-03', 'to': '2017-09-18'}",23 min. per ep.,PG-13 - Teens 13 or older,5.87,2674,7631.0,3047,15202,"flying DOG, Hakuhodo DY Music &amp; Pictures, COLOPL",Sentai Filmworks,Silver Link.,"Action, Sci-Fi, School","['""Hoshi no Kizuna (ホシノキズナ)"" by Shinjugamine Girls Academy Hoshimori Class']","['""Melody Ring"" by f*f']"
8689,Born by Myself,ONA,Original,1,"{'from': None, 'to': None}",6 min.,PG-13 - Teens 13 or older,3.36,649,9491.0,7739,1302,The Village of Marchen,,,"Dementia, Psychological",[],[]
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,OVA,Novel,1,"{'from': '2009-04-16', 'to': '2009-04-16'}",28 min.,PG-13 - Teens 13 or older,7.2,10732,2808.0,2622,20879,Square Enix,,A-1 Pictures,"Action, Fantasy, Super Power",[],[]
31834,Mormorando,Movie,Original,1,"{'from': '2014-09-16', 'to': '2014-09-16'}",4 min.,G - All Ages,5.17,153,8868.0,10542,288,,,,,[],[]
30503,Noragami Aragoto,TV,Manga,13,"{'from': '2015-10-03', 'to': '2015-12-26'}",24 min. per ep.,PG-13 - Teens 13 or older,8.41,324545,164.0,66,545009,"Dentsu, Shochiku, Kodansha, Ai Addiction, Avex Pictures, A-Sketch",Funimation,Bones,"Action, Adventure, Comedy, Supernatural, Shounen","['""Kyouran Hey Kids!! (狂乱Hey Kids!!)"" by THE ORAL CIGARETTES']","['""Nirvana (ニルバナ)"" by Tia']"
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,Special,Unknown,1,"{'from': '1985-09-25', 'to': '1985-09-25'}",3 min.,PG - Children,6.05,56,7232.0,11478,182,,,,"Action, Comedy, Parody, Police",[],[]
10076,Kämpfer für die Liebe,Special,Light novel,2,"{'from': '2011-03-06', 'to': '2011-03-06'}",23 min. per ep.,R+ - Mild Nudity,6.62,24996,5119.0,1700,43040,"Lantis, DAX Production, RAY",Sentai Filmworks,Nomad,"Action, Comedy, Ecchi, Shoujo Ai, Super Power","['""Choose my love!"" by Minami Kuribayashi']","['""Mousou shoujo A""  by Yui Horie and Yukari Tamura']"
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,OVA,Visual novel,2,"{'from': '2007-06-22', 'to': '2007-08-24'}",30 min. per ep.,Rx - Hentai,6.36,1218,,5560,3593,Pink Pineapple,,,Hentai,[],[]
11411,Hell Target,OVA,Unknown,1,"{'from': '1987-01-21', 'to': '1987-01-21'}",50 min.,R - 17+ (violence & profanity),4.9,416,9116.0,8351,964,,,,"Space, Horror, Sci-Fi",[],"['""Saraba Itoshiki Hito yo: Adios Amor (さらば愛しき人よ~アディオス・アモール~)"" by Rosa Bianca (ロサ・ビアンカ)']"
789,Shinigami no Ballad.,TV,Light novel,6,"{'from': '2006-03-03', 'to': '2006-04-07'}",25 min. per ep.,PG-13 - Teens 13 or older,7.0,15476,3578.0,1893,36258,Pony Canyon,Maiden Japan,"Group TAC, Ginga Ya","Drama, Fantasy, Psychological, Supernatural","['""no one"" by KOY']","['""White Messenger"" by KOY']"
5165,Macross 25th Anniversary: All That VF Macross F Version,ONA,Unknown,1,"{'from': None, 'to': None}",2 min.,PG-13 - Teens 13 or older,6.49,1039,5644.0,6308,2587,,,,"Action, Sci-Fi, Mecha",[],[]
996,Bishoujo Senshi Sailor Moon: Sailor Stars,TV,Manga,34,"{'from': '1996-03-09', 'to': '1997-02-08'}",24 min. per ep.,PG-13 - Teens 13 or older,7.99,33532,561.0,1290,63024,TV Asahi,Viz Media,Toei Animation,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo","['""Sailor Star Song"" by Kae Hanazawa']","['#1: ""Kaze mo Sora mo Kitto..."" by Arisa Mizuki (eps 1-33)', '#2: ""Moonlight Densetsu"" by Moon Lips (ep 34)']"
1436,Lupin III: Twilight Gemini no Himitsu,Special,Unknown,1,"{'from': '1996-08-02', 'to': '1996-08-02'}",1 hr. 30 min.,R+ - Mild Nudity,7.14,1942,3044.0,5213,4222,"VAP, Tokyo Movie Shinsha, Tohokushinsha Film Corporation",Funimation,,"Action, Adventure, Comedy, Shounen",[],"['""Tsuki to Taiyou no Meguri"" by Aya Hisakawa']"
3671,"Genesis Climber Mospeada: Love, Live, Alive",OVA,Unknown,1,"{'from': '1985-09-01', 'to': '1985-09-01'}",50 min.,PG - Children,6.33,292,6258.0,8447,914,Artmic,,,"Action, Mecha, Music",[],[]
34455,Princess Connect!,ONA,Game,0,"{'from': '2015-03-19', 'to': None}",41 sec.,G - All Ages,5.2,15,11823.0,10290,331,,,,Fantasy,[],[]
21373,Freezing Vibration Specials,Special,Unknown,6,"{'from': '2013-12-25', 'to': '2014-05-28'}",3 min. per ep.,R+ - Mild Nudity,6.63,7067,5056.0,2974,16057,Media Factory,Funimation,A.C.G.T.,"Action, Ecchi, Comedy",[],[]
29661,Karma,Movie,Unknown,1,"{'from': None, 'to': None}",2 min.,G - All Ages,5.32,63,8649.0,11734,163,,,,Dementia,[],[]
10334,Rurouni Kenshin Recap,Special,Manga,1,"{'from': None, 'to': None}",47 min.,PG-13 - Teens 13 or older,7.39,2026,2085.0,4670,5605,"SME Visual Works, Fuji TV",,"Studio Gallop, Studio Deen","Action, Adventure, Comedy, Historical, Romance, Samurai",[],[]
1851,Haou Daikei Ryuu Knight: Adeu Legend Final,OVA,Unknown,1,"{'from': '1996-05-25', 'to': '1996-05-25'}",30 min.,PG-13 - Teens 13 or older,6.33,130,6263.0,9468,515,,,Sunrise,"Parody, Adventure, Fantasy, Comedy, Mecha",[],"['""Yume ni Stay (夢にStay)"" by Hitomi Mieno']"
2956,Shin-ban Megami Tantei Vinus File,OVA,Manga,2,"{'from': '2004-02-27', 'to': '2004-08-27'}",30 min. per ep.,Rx - Hentai,5.87,333,,8342,965,NuTech Digital,,,Hentai,[],[]
35263,Escape from Tsuki no Uragawa Zoo,Music,Music,1,"{'from': '2016-11-16', 'to': '2016-11-16'}",3 min.,PG - Children,5.51,61,8356.0,12534,122,Space Shower Music,,,"Drama, Fantasy, Music",[],[]
2293,Kyoushoku Soukou Guyver,Movie,Unknown,1,"{'from': '1986-12-13', 'to': '1986-12-13'}",54 min.,R+ - Mild Nudity,6.4,1840,5993.0,5361,3905,Movic,,Production Reed,"Action, Sci-Fi, Horror, Super Power","['""Kanashimiga Yurusenai"" by Anmi Inoue']","['""Bio-Booster Armor Guyver"" by Monta Ibu']"
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,ONA,Unknown,1,"{'from': '2014-09-18', 'to': '2014-09-18'}",3 min.,G - All Ages,4.9,63,9121.0,11674,168,Studio Binzo,,,"Action, Comedy",[],[]
2432,Discipline,OVA,Visual novel,6,"{'from': '2003-04-11', 'to': '2004-12-17'}",30 min. per ep.,Rx - Hentai,7.04,9280,,2682,19810,"Active, D3",,Studio 9 MAiami,"Hentai, School",[],[]
2556,Jungle Taitei (1989),TV,Manga,52,"{'from': '1989-10-12', 'to': '1990-10-11'}",30 min. per ep.,G - All Ages,6.77,894,4450.0,6524,2337,"TV Tokyo, Tezuka Productions",,,"Adventure, Drama","['#01: ""Past the Savanna"" by Mizuki Ichiro']","['""Yuubae ni Nare"" by Tomoko Tokugai']"
34185,Fushou Shita Senro to Tsuki,OVA,Book,1,"{'from': None, 'to': None}",15 min.,G - All Ages,8.0,1,10133.0,14049,43,,,,Kids,[],[]
2011,Taiho Shichau zo Special,TV,Manga,20,"{'from': '1999-03-30', 'to': '1999-04-30'}",8 min. per ep.,PG-13 - Teens 13 or older,7.13,1330,3107.0,5642,3458,TBS,,,"Action, Comedy, Police, Shounen","['""Brand New Day"" by Mariko Fukui']","['""Yell ~Anata no Tonari de~ (Yell 〜あなたの隣で〜)"" by emiko']"
32253,Ama Gli Animali,Movie,Unknown,1,"{'from': None, 'to': None}",1 min.,G - All Ages,5.15,13,9592.0,13567,72,,,,Kids,[],[]
32836,Senki Zesshou Symphogear AXZ,TV,Original,13,"{'from': '2017-07-02', 'to': '2017-10-01'}",24 min. per ep.,PG-13 - Teens 13 or older,7.66,4979,1206.0,3119,14540,"Memory-Tech, Bushiroad, MAGES., King Records, Kinyosha",,Satelight,"Action, Music, Sci-Fi","['""TESTAMENT"" by Nana Mizuki (eps 2-11)']","['""Futurism"" by Ayahi Takagaki']"
36560,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken OVA,OVA,Web manga,2,"{'from': '2018-03-26', 'to': '2018-03-26'}",15 min. per ep.,None,6.68,235,4834.0,3517,11127,,,,"Comedy, Ecchi, Romance, School",[],[]
1287,Odin: Koushi Hansen Starlight,Movie,Original,1,"{'from': '1985-08-10', 'to': '1985-08-10'}",2 hr. 19 min.,PG-13 - Teens 13 or older,5.21,730,8811.0,7076,1799,,Central Park Media,"Toei Animation, Studio World","Action, Sci-Fi, Adventure, Space, Drama","['""Gotta Fight"" by Loudness']","['""Odin"" by Loudness']"
35920,Hello Jadoo,TV,Original,122,"{'from': '2011-07-18', 'to': '2016-02-01'}",11 min. per ep.,PG - Children,5.86,7,10384.0,13660,68,,,,Slice of Life,[],[]
2351,Pigeon Blood,OVA,Visual novel,2,"{'from': '2003-11-28', 'to': '2004-03-26'}",30 min. per ep.,Rx - Hentai,5.55,1071,,6046,2892,Discovery,,AT-2,Hentai,[],[]
609,Saishuu Heiki Kanojo: Another Love Song,OVA,Unknown,2,"{'from': '2005-08-05', 'to': '2005-09-09'}",30 min. per ep.,R+ - Mild Nudity,7.18,6676,2901.0,3219,13752,"Studio Fantasia, CBC, Tohokushinsha Film Corporation",,,"Drama, Romance, Sci-Fi",[],"['""Mayonaka no Niji"" by Akira Asakura']"
36369,Ginga Eiyuu Densetsu: Die Neue These Seiran 1,Movie,Novel,1,"{'from': None, 'to': None}",2 hr.,None,0.0,0,,6152,2780,,,,"Action, Military, Sci-Fi, Space, Drama",[],[]
36992,Tomie,Special,Manga,2,"{'from': '2018-04-27', 'to': '2018-05-25'}",Unknown,R - 17+ (violence & profanity),6.36,22,12468.0,4289,6882,,,,"Drama, Horror, Josei, Supernatural",[],[]
3624,Seimei no Kagaku: Micro Patrol,TV,Unknown,26,"{'from': None, 'to': None}",24 min. per ep.,G - All Ages,7.24,559,2660.0,8090,1106,Procidis,,Eiken,Adventure,"['""Hymne à la vie"" by Sandra Kim']",[]
21599,Fight Ippatsu! Juuden-chan!! OVA,OVA,Manga,1,"{'from': '2014-01-25', 'to': '2014-01-25'}",45 min.,R+ - Mild Nudity,6.56,446,5367.0,7033,1850,"Avex Entertainment, Genco",,,"Sci-Fi, Comedy, Ecchi",[],[]
21573,Senki Zesshou Symphogear GX,TV,Original,13,"{'from': '2015-07-04', 'to': '2015-09-26'}",23 min. per ep.,PG-13 - Teens 13 or older,7.49,10176,1676.0,2381,24642,"Starchild Records, Memory-Tech, Bushiroad, MAGES., Kinyosha",,Satelight,"Action, Music, Sci-Fi","['""Exterminate"" by Nana Mizuki (eps 2-11)']","['#1: ""Glorious Break"" by Nana Mizuki (ep 1, 12)', '#2: ""Rebirth-day"" by Ayahi Takagaki (ep 2-4, 6-11)', '#3: ""BAYONET CHARGE"" by Tsubasa Kazanari (Nana Mizuki) × Chris Yukine (Ayahi Takagaki) (ep 5)']"
37668,Medama Oyaji no April Fools&#039;,Special,Manga,3,"{'from': '2018-04-01', 'to': '2018-04-01'}",14 sec. per ep.,G - All Ages,5.32,94,8652.0,9807,428,Fuji TV,,Toei Animation,"Demons, Parody",[],[]
3751,Sekai Meisaku Douwa: Mori wa Ikiteiru,Movie,Book,1,"{'from': '1980-03-15', 'to': '1980-03-15'}",1 hr. 5 min.,PG - Children,7.01,569,3540.0,7872,1229,Soyuzmultfilm,,Toei Animation,"Fantasy, Kids",[],[]
719,Ai no Kusabi,OVA,Light novel,2,"{'from': '1992-08-01', 'to': '1994-05-01'}",54 min. per ep.,R+ - Mild Nudity,7.31,14009,,2366,24873,On-Lead,,AIC,"Drama, Romance, Sci-Fi, Yaoi","['""Midnight Illusion"" by Toshihiko Seki']","['""Eternal"" by Ishihara Shin&#039;ichi']"
36372,Hiromi,Music,Original,1,"{'from': None, 'to': None}",2 min.,G - All Ages,4.0,10,10472.0,14207,33,NHK,,,"Music, Kids",[],[]
8701,Apartment!,ONA,Unknown,1,"{'from': None, 'to': None}",5 min.,PG-13 - Teens 13 or older,5.53,529,8312.0,8353,954,Space Neko,,,"Slice of Life, Comedy",[],[]
36798,Yuuki Yuuna wa Yuusha de Aru: Hidamari,Special,Original,1,"{'from': '2017-11-18', 'to': '2017-11-18'}",24 min.,PG-13 - Teens 13 or older,7.04,1977,3437.0,5018,4657,,,Studio Gokumi,"Drama, Fantasy, Magic, Slice of Life","['""Hoshi to Hana (ホシトハナ)"" by Sanshuu Chuugaku Yuusha-bu (讃州中学勇者部) (Haruka Terui, Suzuko Mimori, Yumi Uchida, Tomoyo Kurosawa, Juri Nagatsuma)']","['""Aurora Days"" by Mimori Tougou (Suzuko Mimori)']"
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,Movie,Manga,1,"{'from': '2016-11-19', 'to': '2016-11-19'}",1 hr. 32 min.,PG-13 - Teens 13 or older,7.71,5382,1074.0,2208,27873,,Funimation,Lerche,"Action, Comedy, School, Shounen",[],"['""Shigyou no Bell (始業のベル)"" by Shion Miyawaki']"
2472,Naruto: Shippuuden Movie 1,Movie,Manga,1,"{'from': '2007-08-04', 'to': '2007-08-04'}",1 hr. 34 min.,PG-13 - Teens 13 or older,7.41,85391,1983.0,597,138841,"TV Tokyo, Aniplex, Dentsu, Bandai, Shueisha",Viz Media,Studio Pierrot,"Action, Adventure, Comedy, Fantasy, Shounen",[],"['""Lie-Lie-Lie"" by DJ OZMA']"
5547,Kateikyoushi Bishounen Kari,OVA,Unknown,1,"{'from': '2001-12-21', 'to': '2001-12-21'}",22 min.,Rx - Hentai,4.24,96,,9603,477,Obtain Future,,,Hentai,[],[]
31966,Sword Gai,ONA,Manga,1,"{'from': '2013-10-04', 'to': '2013-10-04'}",1 min.,R - 17+ (violence & profanity),5.79,302,7830.0,8399,940,,,Digital Frontier,"Action, Seinen, Supernatural",[],[]
10163,C: The Money of Soul and Possibility Control,TV,Original,11,"{'from': '2011-04-15', 'to': '2011-06-24'}",22 min. per ep.,PG-13 - Teens 13 or older,7.38,101968,2101.0,386,195728,"Fuji TV, Jumondo, Sony Music Entertainment, Fuji Pacific Music Publishing",Funimation,Tatsunoko Production,"Action, Mystery, Super Power, Thriller","['""Matryoshka (マトリョーシカ)"" by NICO Touches the Walls']","['""RPG"" by school food punishment']"
713,Air Movie,Movie,Visual novel,1,"{'from': '2005-02-05', 'to': '2005-02-05'}",1 hr. 31 min.,PG-13 - Teens 13 or older,7.35,27048,2221.0,1561,48386,"Frontier Works, Visual Art&#039;s","ADV Films, Funimation",Toei Animation,"Drama, Romance, Supernatural","['""Tori no Uta (鳥の詩; Bird&#039;s Poem)"" by Lia']","['#1: ""Farewell song"" by Lia', '#2: ""If Dreams Came True"" by Eri Kawai']"
4091,Kagami no Genon,Movie,Unknown,1,"{'from': '2004-10-17', 'to': '2004-10-17'}",6 min.,G - All Ages,6.02,1099,7303.0,6834,2024,Kojiro Shishido Animation Works,,,Slice of Life,[],[]
398,Seikai no Senki III,OVA,Light novel,2,"{'from': '2005-08-06', 'to': '2005-08-06'}",37 min. per ep.,PG-13 - Teens 13 or older,7.81,6747,865.0,3339,12673,"Bandai Visual, BeSTACK",,Sunrise,"Action, Military, Romance, Sci-Fi, Space",[],"['""Tenohira no Yume"" by Emiko Shiratori']"
741,Sensitive Pornograph,OVA,Manga,1,"{'from': '2004-12-20', 'to': '2004-12-20'}",30 min.,Rx - Hentai,6.99,19758,,2031,32220,Phoenix Entertainment,Media Blasters,Ajia-Do,"Comedy, Drama, Hentai, Romance, Yaoi",[],[]
30370,Akatsuki no Yona OVA,OVA,Manga,3,"{'from': '2015-09-18', 'to': '2016-12-20'}",23 min. per ep.,PG-13 - Teens 13 or older,8.15,26863,366.0,1467,53441,"Hakusensha, Age Global Networks",,Studio Pierrot,"Action, Comedy, Fantasy, Shoujo",[],"['#1: ""Egao no Rensa (笑顔の連鎖)"" by Cyntia (ep 1)', '#2: ""Akatsuki (暁)"" by Akiko Shikata (eps 2-3)']"
35204,The King of Fighters: Destiny,ONA,Game,24,"{'from': '2017-08-03', 'to': '2018-01-04'}",16 min. per ep.,PG-13 - Teens 13 or older,6.82,463,4295.0,7119,1778,,,iDRAGONS Creative Studio,"Action, Adventure, Martial Arts, Romance, Drama","['""Kakusei no Gi"" by ARAKI']",[]
18897,Nisekoi,TV,Manga,20,"{'from': '2014-01-11', 'to': '2014-05-24'}",24 min. per ep.,PG-13 - Teens 13 or older,7.81,287416,862.0,78,510176,"Aniplex, Mainichi Broadcasting System, Shueisha",Aniplex of America,Shaft,"Harem, Comedy, Romance, School, Shounen","['#1: ""CLICK"" by ClariS (eps 2-14)', '#2: ""STEP"" by ClariS (TV: eps 15-19; BD/DVD: eps 15-20)']","['#1: ""CLICK"" by ClariS (ep 1)', '#2: ""Heart Pattern"" by Chitoge Kirisaki (Nao Touyama) (TV: eps 2-7; BD/DVD: ep 2)', '#3: ""Recover Decoration (リカバーデコレーション)"" by Kosaki Onodera (Kana Hanazawa) (TV: eps 8, 10-13; BD/DVD: eps 3-5)', '#4: ""STEP"" by ClariS (ep 14)', '#5: ""TRICK BOX"" by Seishirou Tsugumi (Mikako Komatsu) (TV: eps 15, 17; BD/DVD: eps 6-8)', '#6: ""Order × Order (オーダー×オーダー)"" by Ruri Miyamoto (Yumi Uchiyama) (BD/DVD: eps 9-11)', '#7: ""Hanagonomi (はなごのみ)"" by Marika Tachibana (Kana Asumi) (TV: eps 18-19; BD/DVD: eps 12-13)', '#8: ""Souzou Diary (想像ダイアリー)"" by Chitoge Kirisaki (Nao Touyama), Kosaki Onodera (Kana Hanazawa), Seishirou Tsugumi (Mikako Komatsu), Marika Tachibana (Kana Asumi) (TV: ep 20; BD/DVD: eps 15-17, 20)', '#9: ""Taisetsu no Tsukurikata (大切の作り方)"" by Chitoge Kirisaki (Nao Touyama), Kosaki Onodera (Kana Hanazawa) (BD/DVD: eps 18-19)']"
22097,Magi: Sinbad no Bouken,OVA,Manga,5,"{'from': '2014-05-14', 'to': '2015-07-15'}",24 min. per ep.,PG-13 - Teens 13 or older,7.99,32017,573.0,1173,69966,"Aniplex, Shogakukan",,Lay-duce,"Action, Adventure, Fantasy, Magic, Shounen",[],[]
4350,Megami Kyouju,OVA,Original,2,"{'from': '2003-08-27', 'to': '2003-11-21'}",30 min. per ep.,Rx - Hentai,5.72,620,,7259,1654,CherryLips,,,"Hentai, Horror, Military, Sci-Fi, Supernatural",[],[]
25139,Oh! My Konbu,TV,Unknown,22,"{'from': '1991-05-04', 'to': '1991-09-28'}",25 min. per ep.,G - All Ages,5.77,13,11574.0,12624,117,TBS,,,"Comedy, Slice of Life, Shounen","['""Oazuke Gomen (おあずけごめん)"" by すねかじり']","['""Chotto Ii Toko Mite Mitai (ちょっといいとこ見てみたい)"" by Tsubokura Yuiko']"
1108,Senkaiden Houshin Engi,TV,Manga,26,"{'from': '1999-07-03', 'to': '1999-12-25'}",24 min. per ep.,PG-13 - Teens 13 or older,7.22,5407,2745.0,3365,12432,TV Tokyo Music,"ADV Films, Discotek Media",Studio Deen,"Magic, Adventure, Fantasy, Supernatural, Historical, Shounen","['""Will"" by Yonekura Chihiro']","['""Friends"" by Chihiro Yonekura']"
28897,Ganso Banana no Tamashii,Music,Original,1,"{'from': '1990-08-01', 'to': '1990-08-01'}",2 min.,G - All Ages,4.61,87,9313.0,11531,176,NHK,,,"Music, Kids",[],[]
8310,Magic Kaito,Special,Manga,12,"{'from': '2010-04-17', 'to': '2012-12-29'}",23 min. per ep.,PG-13 - Teens 13 or older,7.98,15237,581.0,1843,37648,,,TMS Entertainment,"Adventure, Comedy, Romance, Shounen","['#1: ""Misty Mystery"" by GARNET CROW (eps 2-6)', '#2: ""Kimi no Namida ni Konna ni Koi Shiteru (君の涙にこんなに恋してる)"" by Natsu Iro (なついろ) (eps 7-12)']","['#1: ""Pilgrim (ピルグリム)"" by B&#039;z (eps 2-3)', '#2: ""Your Best Friend"" by Mai Kuraki (eps 4-6)', '#3: ""Koi ni Koishite (恋に恋して)"" by Mai Kuraki (eps 7-12)']"
32245,Kuromukuro,TV,Original,26,"{'from': '2016-04-07', 'to': '2016-09-29'}",24 min. per ep.,R - 17+ (violence & profanity),7.35,29009,2242.0,1095,75446,"Sotsu, Pony Canyon, AT-X, KlockWorx, Tokyo MX, Medicos Entertainment, Infinite",Ponycan USA,P.A. Works,"Action, Sci-Fi, Mecha","['#1: ""Deathtopia (デストピア)"" by Glay (eps 2-13)', '#2: ""Chou Onsoku Destiny (超音速デスティニー)"" by Glay (eps 14-23, 25)']","['#1: ""Deathtopia (デストピア)"" by Glay (ep 1)', '#2: ""Realistic (リアリ・スティック)"" by MICHI (eps 2-13)', '#3: ""Eien Loop (永遠ループ)"" by Ami Wajima (eps 14-24, 26)']"
22175,The Harmonic Gleam Vibration,Movie,Original,1,"{'from': None, 'to': None}",10 min.,PG-13 - Teens 13 or older,4.81,109,9203.0,10883,237,,,,Dementia,[],[]
33783,Godzilla: Kaijuu Wakusei,Movie,Other,1,"{'from': '2017-11-17', 'to': '2017-11-17'}",1 hr. 29 min.,None,6.72,10659,4658.0,2324,25541,TOHO animation,,Polygon Pictures,"Action, Adventure, Sci-Fi",[],"['""WHITE OUT"" by XAI']"
1182,Shamanic Princess,OVA,Original,6,"{'from': '1996-06-25', 'to': '1998-06-25'}",30 min. per ep.,PG-13 - Teens 13 or older,6.73,3205,4639.0,4073,7841,"Bandai Visual, Animate Film, Movic","Media Blasters, Central Park Media",Triangle Staff,"Action, Fantasy, Magic, Romance","['""Inori no Asa (祈りの朝)"" by Miwako Saitou']","['#1: ""Omoide no Mori (想い出の森)"" by Miwako Saitou', '#2: ""Kaze no Matsuri (風の祭)"" by Wuyontana']"
31339,Drifters,TV,Manga,12,"{'from': '2016-10-07', 'to': '2016-12-23'}",23 min. per ep.,R - 17+ (violence & profanity),8.05,116902,486.0,290,241830,"Hoods Entertainment, NBCUniversal Entertainment Japan, Shounen Gahousha",Funimation,Hoods Drifters Studio,"Action, Adventure, Comedy, Historical, Samurai, Fantasy, Seinen","['""Gospel Of The Throttle 狂奔REMIX ver."" by Minutes Til Midnight']","['#1 ""Vermillion"" by Maon Kurosaki (ep 1-11)', '#2 ""Rurou no Zakuro"" by Yasushi Ishii (ep 12)']"
